1,0.23005311288911348,0.1,0.1,3e-08,20,0.02,0.02,0.02,230.05311288911346,0.560106225778227,0.680106225778227,0.002,0.06,0.16,0
0,0.318,0.1,0.1,3e-08,20,0.02,0.02,0.02,318.0,0.736,0.856,0.002,0.06,0.16,0
0,0.318,0.1,0.1,3e-08,20,0.02,0.02,0.02,318.0,0.736,0.856,0.002,0.06,0.16,0
0,0.17445455532714674,0.08,0.1,3e-08,20,0.02,0.02,0.02,174.45455532714672,0.4489091106542935,0.5489091106542935,0.002,0.06,0.13999999999999999,0
0,0.17445455532714674,0.08,0.1,3e-08,20,0.02,0.02,0.02,174.45455532714672,0.4489091106542935,0.5489091106542935,0.002,0.06,0.13999999999999999,0
0,0.17445455532714674,0.1,0.1,3e-08,20,0.02,0.02,0.02,174.45455532714672,0.4489091106542935,0.5689091106542935,0.002,0.06,0.16,0
0,0.17445455532714674,0.06,0.1,3e-08,20,0.02,0.02,0.02,174.45455532714672,0.5689091106542935,0.5889091106542935,0.002,0.06,0.12000000000000001,0
0,0.17445455532714674,0.06,0.1,3e-08,20,0.02,0.02,0.02,174.45455532714672,0.5689091106542935,0.5889091106542935,0.002,0.06,0.12000000000000001,0
0,0.17445455532714674,0.03,0.1,3e-08,20,0.02,0.02,0.01,174.45455532714672,0.5089091106542935,0.5189091106542935,0.002,0.06,0.08,0
0,0.17445455532714674,0.03,0.1,3e-08,20,0.02,0.02,0.01,174.45455532714672,0.5089091106542935,0.5189091106542935,0.002,0.06,0.08,0
0,0.17445455532714674,0.03,0.1,3e-08,20,0.02,0.02,0.01,174.45455532714672,0.4489091106542935,0.4889091106542935,0.002,0.06,0.08,0
0,0.17445455532714674,0.03,0.1,3e-08,20,0.02,0.02,0.01,174.45455532714672,0.5089091106542935,0.5189091106542935,0.002,0.06,0.08,0
