-0.004030926400981171,-0.031081397580093987,0.09321461768583006,0.18579573855225537,0.33,8.3
-0.0486049811247958,0.04975348417478199,0.12347339501780646,0.29014614101042613,0.322,8.700000000000001
-0.017728706551825856,0.012879073968092836,0.08643250747593682,0.24430896525491727,0.334,9.0
-0.059168464337330175,-0.018781624928266336,0.118479126421788,0.2985283216227371,0.338,11.100000000000001
0.009667495652331125,0.04229052694671783,0.09246476622764815,0.2095730734596872,0.26,13.4
-0.005078263255382414,-0.025183189306632704,0.17185729236452477,0.29389826485704845,0.258,7.0
-0.002290634063706557,-0.057620860387440284,0.16214230025974882,0.31923034610780515,0.3,6.6000000000000005
-0.017864003270003995,-0.01109403337469274,0.0875514777090266,0.3238937312456318,0.38,8.4
-0.0038963327501944753,0.03092449963546351,0.12486197395661046,0.29298959952298687,0.254,9.5
-0.02741258617625846,0.003688335407057023,0.12234353915074445,0.22405994153150988,0.34800000000000003,13.100000000000001
